F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Class
30,116.88,-19.29,-16.56,11.9,863.22,-4.42,-2.48,-9.33,5.5,-8.1,20.89,-11.64,30,,True
3,190.88,-32.58,-29.36,1.26,308.22,0.54,-6.83,-19.32,1.07,-17.9,9.89,-3.59,52,,True
3,210.88,-38.46,-26.08,1.32,284.22,-0.22,-10.38,-14.58,1.31,-19.18,9.89,-3.58,132,,True
30,-3.12,-24.66,-25.88,17.7,893.22,-3.26,-3.52,-16.86,14.2,-11.58,10.89,-7.84,680,7.1,False
3,216.88,-34.59,-28.62,1.64,365.22,-0.53,-7.23,-13.2,2.01,-19.42,9.89,-3.71,44,7.97,True
30,36.88,-19.53,-16.62,13.5,413.22,-4.72,-6.27,-9.87,9.95,-9.18,10.89,-8.79,60,7.15,False
3,190.88,-32.13,-25.26,1.12,323.22,-0.51,-7.29,-14.07,0.32,-17.9,9.89,-3.61,88,8.65,True
3,188.88,-45.27,-26.84,1.36,320.22,-0.64,-7.02,-15.93,1.28,-17.92,7.89,-3.38,12,,False
3,162.88,-36.93,-27.94,1.8,284.22,-1.04,-8.97,-19.26,1.36,-17.56,7.89,-3.66,144,,True
3,178.88,-36.3,-27.46,2.12,347.22,-0.78,-6.57,-16.44,1.7,-18.5,7.89,-3.24,50,,False
30,196.88,-20.91,-20.28,11.8,233.22,-3.62,-3.6,-12.09,7.05,-9.6,15.89,-8.24,360,,False
30,246.88,-28.08,-18.32,15.9,923.22,-3.89,-5.69,-11.79,14.65,-10.56,30.89,-8.49,570,7.47,False
3,206.88,-32.7,-29.12,1.84,341.22,-0.5,-7.24,-12.96,1.89,-17.74,9.89,-3.02,80,,False
15,376.88,-24.45,-21.84,11.4,398.22,-1.67,-2.45,-10.29,5.35,-8.08,20.89,-8.74,390,,True
0,166.88,-32.13,-33.98,0.44,275.22,-0.51,-6.73,-13.41,0.06,-17.5,5.89,-3.65,4,,True
3,196.88,-35.67,-28.92,0.96,290.22,0.1,-7.84,-15,1.87,-18.2,7.89,-3.06,46,7.21,False
3,200.88,-36.66,-28.84,0.9,251.22,0.35,-7.46,-17.52,1.05,-18.26,7.89,-3.01,4,,False
30,56.88,-23.37,-24.18,11.3,893.22,-3.72,-2.97,-12.15,6.55,-13.22,20.89,-9.99,70,7.03,False
30,186.88,-22.86,-19.84,13.7,278.22,-4.31,-1.92,-9,11.4,-7.92,10.89,-9.24,300,,True
3,192.88,-32.01,-27.2,2.06,245.22,-0.04,-6.55,-11.7,1.35,-17.42,9.89,-3.73,2,7.59,True
0,222.88,-33.81,-27.3,0.26,275.22,-1.07,-6.58,-20.73,0.18,-17.2,7.89,-3.88,46,7.34,True
30,26.88,-19.02,-17.9,16.4,743.22,-4.69,-6.5,-22.38,7.6,-8.78,20.89,-9.24,240,6.4,False
3,194.88,-45.45,-28.28,0.1,350.22,0.28,-6.69,-16.89,1.39,-19.76,9.89,-3.53,78,,False
30,286.88,-20.97,-17.58,14.1,743.22,-4.92,-2.41,-23.04,5.55,-9.22,20.89,-9.24,400,6.49,False
3,162.88,-32.37,-29.02,1.02,314.22,-0.4,-9.63,-13.77,1.1,-19.4,7.89,-3.34,26,,False
3,206.88,-38.79,-29.4,0.64,296.22,-0.25,-9.57,-13.59,1.66,-17.92,9.89,-3.54,10,,True
30,16.88,-15.96,-14.86,12.8,578.22,-5.9,-1.17,-15.99,5.4,-6.88,10.89,-12.74,250,8.41,True
3,148.88,-32.49,-25.74,1.72,317.22,-0.6,-7.63,-15.9,0.55,-20.72,7.89,-3.48,50,9.43,True
3,192.88,-38.16,-32.34,0.92,284.22,0.42,-8.58,-14.1,1.49,-19.16,9.89,-2.96,14,,False
30,356.88,-24.21,-18.4,11.1,638.22,-1.98,-4.56,-14.01,9.75,-10.7,30.89,-8.79,20,,False
3,206.88,-33.27,-34.58,1.18,308.22,1.64,-6.55,-13.35,0.3,-19.02,7.89,-3.42,8,8.07,False
30,46.88,-26.55,-17.08,17.2,893.22,-4.56,-2.35,-18.96,9.6,-12.02,20.89,-8.94,100,6.87,False
30,46.88,-18.12,-21.38,12,308.22,-5.27,-2.31,-16.23,9.1,-15.02,20.89,-9.54,710,,False
3,188.88,-32.91,-26.06,0.64,293.22,1.79,-9.89,-13.65,1.42,-21.94,7.89,-3.2,48,,False
3,194.88,-32.19,-26.22,1.38,344.22,-0.73,-8.08,-16.68,0.99,-17.98,9.89,-3.57,140,9.91,True
30,166.88,-22.56,-16.64,18.7,503.22,-4.61,-3.53,-8.61,14.15,-8.8,20.89,-8.19,440,,True
30,186.88,-23.55,-20.24,16.3,893.22,-3.62,-4.24,-9.78,9.6,-16.18,10.89,-8.54,270,,False
3,194.88,-33.06,-25.66,0.38,305.22,0.14,-9.44,-16.92,0.55,-17.36,7.89,-3.71,58,7.59,False
3,220.88,-49.77,-25.96,0.78,248.22,-0.48,-8.02,-17.04,0.58,-17.42,9.89,-3.35,30,9.06,True
30,206.88,-20.28,-22.38,14.8,848.22,-5.06,-5.63,-9.69,6.25,-11.4,30.89,-11.14,420,8.1,True
3,196.88,-34.2,-29.06,1.44,290.22,-0.25,-6.63,-13.92,1.86,-22.32,9.89,-3.48,104,9.4,True
30,236.88,-19.77,-16.8,11,653.22,-4.97,-3.88,-8.37,11.75,-11.44,20.89,-10.84,430,,True
30,266.88,-17.43,-16.06,19.2,458.22,-4.25,-1.77,-10.23,6.95,-9.42,20.89,-8.49,220,9.75,True
3,154.88,-31.59,-24.5,2.06,227.22,0.3,-6.53,-15.51,0.57,-18.54,7.89,-3.67,32,,True
3,174.88,-35.58,-27.16,1.48,326.22,-0.72,-7.96,-14.1,1.39,-20.18,7.89,-3.65,64,9.47,True
30,16.88,-18.66,-17.56,15.1,668.22,-4.24,-4.11,-24.33,7.1,-9.9,20.89,-10.09,670,7.58,False
3,224.88,-34.08,-26.14,1.14,314.22,0.39,-8.78,-16.32,0.24,-19.28,9.89,-3.66,110,8.59,True
30,316.88,-23.49,-18.92,14.1,728.22,-3.03,-3.38,-10.56,14.95,-14.64,30.89,-7.89,630,6.43,False
30,326.88,-20.67,-18.9,15.4,683.22,-4.51,-5.21,-11.43,9.2,-11.08,20.89,-10.19,730,7.3,True
3,206.88,-35.43,-25.6,1.08,254.22,-1,-8.49,-15.9,1.47,-17.82,7.89,-3.67,110,,True
30,6.88,-18.9,-17.72,18.7,278.22,-4.69,-4.04,-13.17,6.95,-8.5,20.89,-8.84,200,,True
3,220.88,-38.37,-35.14,0.9,350.22,-0.02,-7.76,-11.88,0.28,-21.68,8.89,-3.27,0,6.6,False
30,26.88,-23.22,-18.34,13.7,908.22,-3.36,-2.78,-16.17,7.7,-10.54,20.89,-9.29,750,7.94,False
30,56.88,-16.86,-16.84,15.4,248.22,-2.28,-1.5,-15.81,12.15,-11.4,20.89,-10.29,470,8.36,True
3,222.88,-33.15,-28.22,1.32,290.22,-0.61,-7.04,-15.81,1.83,-17.78,9.89,-3.51,12,,True
3,214.88,-33.45,-28.64,0.92,308.22,-0.33,-8.46,-12.9,1.47,-19.04,7.89,-3.39,100,,False
30,126.88,-17.16,-18.2,12.3,623.22,-5.63,-1.48,-12.06,9.7,-8.02,20.89,-11.54,590,8.65,True
3,218.88,-35.13,-30.82,1.32,332.22,3.34,-7.36,-14.67,0.22,-17.68,7.89,-3.77,110,7.85,True
30,16.88,-18.51,-17.08,14.8,593.22,-3.99,-2.49,-18.3,9.65,-8.52,20.89,-9.94,30,,True
30,156.88,-17.73,-15.06,14,728.22,-5.5,-2.31,-14.61,6.65,-12.36,20.89,-11.39,510,8.08,True
30,36.88,-25.74,-20.56,13.8,833.22,-2.36,-3.48,-21.75,11.35,-11.5,20.89,-8.19,610,6.76,False
3,174.88,-32.4,-29.96,0.78,335.22,-0.1,-7.61,-14.13,1.35,-23.94,5.89,-3.37,22,,False
30,246.88,-16.98,-15.22,11.9,383.22,-6.15,-2.19,-11.19,7.6,-13.26,30.89,-11.89,500,,True
30,116.88,-18.09,-16.52,14.6,713.22,-4.68,-6.78,-14.64,8.6,-8.98,10.89,-10.94,670,,False
3,174.88,-33.93,-26.6,0.78,347.22,1.21,-7.59,-18.12,1.87,-19,7.89,-3.57,54,,False
3,180.88,-34.47,-27.88,0.04,293.22,2.71,-9.09,-16.83,2.03,-22.46,5.89,-3.36,46,7.71,False
30,166.88,-20.16,-16.86,15.9,428.22,-5.12,-4.08,-10.05,5.85,-8.92,20.89,-8.24,170,7.28,False
30,116.88,-18.42,-19.24,18.4,668.22,-6.15,-3.06,-14.37,9.45,-9.56,20.89,-10.99,550,8.76,True
3,158.88,-32.64,-25.32,0.6,359.22,4.09,-6.94,-13.62,1.71,-18.48,4.89,-3.88,0,7.63,False
30,126.88,-24.63,-19.04,15.6,533.22,-3.57,-3.54,-12.15,6.6,-10.66,10.89,-7.94,240,,False
30,126.88,-23.43,-22.4,13.9,803.22,-2.92,-5.83,-8.58,9.1,-12.28,20.89,-7.89,60,6.77,False
3,206.88,-31.83,-24.8,1.52,317.22,-0.83,-6.31,-14.85,0.94,-17.9,9.89,-3.83,84,8.5,True
30,326.88,-25.29,-23.6,14.2,803.22,-0.53,-3.67,-8.7,7.45,-13.9,20.89,-7.69,330,6.31,False
30,306.88,-17.88,-19.6,19.2,548.22,-5.81,-1.24,-14.13,9.45,-10.58,20.89,-9.99,570,8.98,True
15,166.88,-20.22,-17.76,12.9,923.22,-1.97,-6.29,-17.43,6.05,-16.4,20.89,-8.39,520,,False
30,156.88,-20.04,-16.9,12,578.22,-5.62,-2.91,-18.18,8.7,-7.26,10.89,-11.84,670,6.49,False
3,212.88,-37.53,-30.54,0.52,254.22,-0.83,-6.73,-15.18,1.64,-27.42,9.89,-3.63,72,,True
30,206.88,-22.68,-18.38,17.2,848.22,-4.53,-2.64,-15.24,5.05,-8.98,20.89,-9.09,40,,True
3,208.88,-32.25,-28,1.56,368.22,2.13,-9.08,-12.54,2.07,-22.5,7.89,-3.32,32,8.9,True
3,190.88,-40.92,-26.04,1.1,335.22,-0.28,-6.72,-15.84,1.92,-17.72,9.89,-3.37,20,,True
3,208.88,-32.04,-30.32,1.86,359.22,0.29,-7.19,-14.64,1.15,-17.74,9.89,-3.44,26,8.17,True
30,156.88,-22.95,-23.28,14.7,758.22,-2.71,-5.76,-17.79,5.05,-13.36,10.89,-8.39,510,5.68,False
30,256.88,-24.42,-23.68,12.2,383.22,-4.86,-2.36,-9.6,7.8,-9,30.89,-10.84,480,,True
30,166.88,-19.08,-17.5,14,578.22,-4.65,-2.23,-13.92,5.75,-9.3,10.89,-9.29,100,,False
3,218.88,-34.38,-30.36,1.88,347.22,1.37,-7.64,-14.01,1.69,-20.4,9.89,-3.02,14,9.29,True
30,246.88,-22.26,-17.92,14.9,488.22,-4.75,-4.39,-10.86,5.7,-9.6,30.89,-8.34,290,,False
30,156.88,-24.24,-19.72,10.2,593.22,-2.77,-5.15,-8.58,14.75,-10.5,20.89,-9.19,170,,False
3,146.88,-32.97,-26.78,1.34,311.22,0.64,-7.01,-13.35,0.39,-17.38,7.89,-3.61,22,9.11,True
3,170.88,-40.41,-25.28,1.4,293.22,0.05,-6.94,-15.9,0.91,-18,7.89,-3.32,20,,False
30,216.88,-30.24,-21.36,16.2,893.22,-2.5,-5.76,-10.62,13.75,-13.3,30.89,-7.49,410,,False
30,116.88,-27.15,-23.6,13,848.22,-1.21,-5.97,-9.33,14.85,-14.74,10.89,-8.24,80,8.15,False
30,56.88,-20.28,-13.88,19.6,323.22,-4.75,-1.35,-16.32,8.4,-6.64,10.89,-11.59,680,9.78,True
30,86.88,-21.54,-16.24,19.7,743.22,-5.96,-1.14,-12.54,6.45,-9.26,10.89,-10.79,200,9.89,True
30,286.88,-22.05,-19.08,16.3,863.22,-4.59,-2.51,-15.99,5.1,-12.12,20.89,-9.09,700,,False
3,166.88,-45.18,-30.9,0.28,251.22,0.19,-6.91,-15.06,1.58,-21,7.89,-3.84,48,7.56,True
3,172.88,-31.56,-26.08,0.44,248.22,0.79,-6.47,-14.22,1.64,-17.2,5.89,-3.83,40,,True
3,204.88,-34.17,-29.84,1.58,302.22,5.74,-6.38,-14.73,0.26,-22.78,9.89,-3.63,2,,True
30,256.88,-22.77,-18.6,10.7,743.22,-3.9,-3.5,-11.58,14.95,-12.38,20.89,-9.24,320,6.39,False
3,144.88,-33,-26.72,1.28,302.22,-0.45,-6.95,-14.01,1.5,-18.76,7.89,-3.35,84,8.71,True
30,26.88,-17.49,-16.78,10.5,803.22,-3.21,-6.13,-11.22,12.55,-8.72,20.89,-11.84,380,9.2,True
30,196.88,-18.81,-15.28,10.3,368.22,-5.66,-2,-16.8,6.85,-7.28,15.89,-11.44,630,8.2,False
3,208.88,-33.63,-35.74,1.76,326.22,0.29,-10.09,-18.78,0.2,-17.54,9.89,-3.48,54,8.24,False
30,146.88,-21.36,-23.96,10.3,398.22,-3.7,-4.42,-8.22,12.4,-10.14,20.89,-8.74,250,,False
30,316.88,-17.49,-15.36,10.8,773.22,-3.95,-1.62,-13.29,5.6,-7.7,20.89,-12.19,750,,False
30,376.88,-24.09,-18.04,16.2,428.22,-3.74,-2.85,-11.64,6.45,-15.26,30.89,-8.59,690,,True
3,200.88,-36.3,-27.62,0.94,368.22,1.04,-12.4,-17.04,1.44,-22.5,7.89,-2.95,24,,False
30,166.88,-27.21,-15.8,15,878.22,-4.94,-3.49,-13.17,11.3,-12.3,20.89,-10.59,660,,False
3,214.88,-37.2,-28.34,1.68,251.22,0.97,-7.85,-14.49,1.99,-26.7,9.89,-3.66,74,9.48,True
30,36.88,-20.67,-16.86,16.6,458.22,-5.34,-3.37,-9.87,13.45,-8.76,10.89,-8.59,200,7.96,True
3,216.88,-34.89,-31.2,0.74,287.22,-0.5,-7.55,-15.06,1.18,-23.08,7.89,-3.36,32,6.53,False
30,146.88,-18.69,-16.42,18.9,398.22,-4.58,-2.77,-14.49,6.25,-6.94,20.89,-9.99,630,8.43,True
3,148.88,-34.26,-27.52,0.08,290.22,-0.59,-6.99,-16.08,1.15,-17.78,7.89,-3.45,14,6.97,False
30,36.88,-27.99,-23.62,10.1,698.22,-0.91,-4.16,-15.21,14.05,-13.54,20.89,-8.09,680,5.18,False
3,170.88,-36,-27.14,1.84,335.22,2.04,-6.52,-19.62,1.11,-23.62,7.89,-3.8,98,,True
30,276.88,-17.46,-17.86,17.8,608.22,-4.53,-1.81,-10.35,5.25,-9.7,20.89,-9.49,380,,True
30,16.88,-25.62,-15.94,11.9,893.22,-4.3,-2.49,-13.29,11.35,-15.14,10.89,-12.54,320,,True
30,-13.12,-15.84,-17.64,16.1,338.22,-5.76,-4,-21.81,6.8,-8.5,20.89,-10.79,470,,True
3,148.88,-35.04,-27.34,1.24,263.22,1.35,-7.91,-12.72,1.26,-18.42,7.89,-3.22,4,,False
3,218.88,-32.79,-25.94,0.36,338.22,0.87,-7.2,-12.99,1.46,-18.08,7.89,-3.63,104,7.12,False
30,66.88,-31.17,-24.16,13.5,938.22,-1.79,-3.45,-14.64,6.55,-11.76,20.89,-8.59,260,6.44,False
3,148.88,-35.73,-25.24,1.46,263.22,1.51,-7.1,-13.23,1.39,-18.22,7.89,-3.31,42,8.27,False
3,212.88,-42.42,-26.42,1.72,287.22,0.01,-7.08,-20.34,0.61,-20.2,9.89,-2.89,38,7.82,False
3,190.88,-36.72,-25.62,0.08,290.22,0.7,-6.78,-18.12,1.23,-20.28,9.89,-3.39,4,,False
30,116.88,-21.06,-17.9,12.6,398.22,-4.05,-2.9,-9.24,13.7,-10.64,10.89,-8.89,340,7.34,False
30,206.88,-16.56,-16.4,14.7,278.22,-4.5,-1.33,-13.47,6.55,-7.1,20.89,-9.99,320,8.33,True
3,176.88,-34.98,-26.92,1.92,353.22,0,-6.45,-13.17,1.11,-17.42,5.89,-3.5,28,6.89,False
30,66.88,-17.01,-16.54,11.5,398.22,-6.03,-2.02,-14.34,10.55,-7.9,10.89,-12.44,610,9.17,True
30,156.88,-21.81,-21.7,14.8,443.22,-3.28,-2.65,-13.47,6.65,-15.02,20.89,-7.74,560,7.81,False
3,224.88,-32.52,-26.26,0.24,362.22,-0.64,-7.59,-14.31,1.86,-18.2,9.89,-3.64,114,7.72,False
3,192.88,-37.89,-30.3,1.04,257.22,-0.92,-7.16,-12.51,1.85,-20.68,9.89,-3.61,120,,True
3,210.88,-45.51,-28.2,0.98,329.22,-0.22,-9.27,-12.27,0.88,-20.5,9.89,-3.4,6,,True
30,166.88,-18.63,-17.72,11.1,563.22,-2.78,-2.19,-14.82,7.4,-7.94,10.89,-11.94,460,8.04,True
3,200.88,-34.17,-27.06,1.1,308.22,1.4,-7.86,-14.07,1.1,-18.44,9.89,-3.76,44,8.92,True
3,176.88,-34.59,-28.68,0.54,311.22,1.24,-6.57,-14.85,1.76,-22.86,5.89,-3.47,14,,False
3,204.88,-38.43,-25.68,0.5,251.22,-0.81,-8.4,-16.98,1.19,-19.98,7.89,-3.87,52,,True
30,176.88,-18.48,-15.9,19,278.22,-5.33,-2.32,-16.74,5.15,-8.24,20.89,-8.39,530,,False
30,26.88,-23.7,-20.38,16.7,428.22,-3.44,-5.73,-15.03,6.1,-8.68,10.89,-8.59,120,7.88,False
30,136.88,-17.49,-17.62,18.9,923.22,-5.14,-1.78,-27.18,13.15,-7.88,10.89,-9.89,680,,False
30,136.88,-27.57,-18.44,12.2,278.22,-3.69,-3.1,-15.03,5.1,-11.7,20.89,-7.54,260,7.16,False
30,76.88,-19.44,-17.64,13.5,488.22,-3.56,-2.19,-11.04,8.5,-10.48,10.89,-9.94,130,,True
30,166.88,-22.83,-15.5,19.8,503.22,-4.83,-1.48,-14.79,5.2,-8.58,10.89,-8.79,260,8.55,True
3,194.88,-38.46,-26.8,0.32,338.22,0.54,-7.12,-17.01,1.16,-20.9,7.89,-3.67,34,,False
30,166.88,-22.05,-21.7,10.8,848.22,-0.88,-7.25,-10.65,5.2,-13.92,15.89,-9.49,10,,False
3,184.88,-35.25,-28.92,1.78,242.22,-0.74,-6.6,-16.17,2.04,-21.3,7.89,-3.1,8,,True
0,204.88,-37.41,-25.06,1.32,230.22,-0.25,-6.41,-13.53,1,-18.04,9.89,-3.14,22,8.38,True
0,188.88,-31.59,-24.66,1.08,233.22,-0.46,-6.41,-13.11,0.64,-17.66,7.89,-3.53,14,8.62,True
30,376.88,-20.07,-20,17.1,683.22,-2.91,-3.28,-8.79,8.45,-10.72,30.89,-8.19,250,,False
30,116.88,-22.2,-18.1,17.2,788.22,-3.62,-4.7,-8.13,9.85,-9.94,20.89,-8.99,100,,True
30,116.88,-25.2,-15.26,17,323.22,-3.73,-2.14,-14.1,7.7,-8.38,20.89,-9.04,390,,True
30,396.88,-21.45,-19.18,14.9,818.22,-4.6,-2.68,-14.43,5.55,-12.2,20.89,-10.44,700,,False
30,16.88,-17.22,-16.2,12.9,503.22,-3.48,-2.95,-13.77,11.45,-10.98,10.89,-10.49,360,,True
30,336.88,-21,-17.66,11.8,878.22,-2.74,-3.21,-8.7,5.25,-14.04,20.89,-10.09,180,6.81,False
30,106.88,-17.7,-19.1,19.3,443.22,-5.57,-4.11,-13.89,5.6,-7.52,10.89,-9.39,280,9.42,True
3,210.88,-35.13,-27.32,1.44,314.22,-0.55,-6.57,-12.96,0.68,-18.8,7.89,-3.15,20,,False
30,356.88,-22.62,-15.54,12,773.22,-5.51,-3.84,-12.72,7.75,-13.76,20.89,-11.79,460,,True
3,194.88,-34.17,-26.22,0.98,257.22,0.51,-6.61,-13.26,1.23,-17.5,7.89,-3.4,18,,False
30,86.88,-18.84,-17.56,13.6,398.22,-3.93,-2.51,-15.87,7.2,-9.36,10.89,-9.19,140,,False
3,184.88,-34.59,-25.14,1.88,242.22,0.15,-6.35,-18.99,1.25,-17.06,5.89,-3.63,148,7.93,True
3,200.88,-37.5,-28.18,0.48,272.22,-0.72,-7.41,-18.81,0.27,-17.58,9.89,-3.36,32,,False
30,236.88,-21.87,-21.7,10.6,638.22,-4.26,-3.13,-11.91,6.5,-9.56,20.89,-9.64,550,,False
30,46.88,-23.76,-18.58,13,833.22,-4.84,-5.26,-11.34,6.25,-8.74,20.89,-10.74,220,7.55,False
30,66.88,-23.25,-18.4,11.4,698.22,-4.46,-3.88,-8.7,12.8,-12.02,10.89,-9.24,80,,False
3,148.88,-33.51,-27.54,1.6,281.22,1.27,-9.04,-12.99,1.7,-18.24,5.89,-3.52,40,,True
3,186.88,-32.94,-25.08,1.08,350.22,-0.84,-10.93,-16.89,1.7,-18.78,8.89,-3.77,76,8,False
30,56.88,-22.65,-19.64,14.9,803.22,-4.65,-3.31,-16.53,8.45,-11.94,10.89,-8.84,120,6.4,False
30,376.88,-29.1,-18.5,15,923.22,-4.67,-2.43,-12.42,6.55,-10.74,20.89,-9.89,670,7.18,False
3,168.88,-32.61,-28.2,0.14,308.22,2.88,-7.71,-14.04,1.23,-17.58,5.89,-3.66,18,7.39,False
30,256.88,-20.07,-21.38,13.5,488.22,-6.13,-1.64,-10.89,7.6,-10.14,20.89,-11.84,540,8.79,True
3,202.88,-33.24,-26.44,0.4,242.22,-0.95,-10.45,-12.06,1.48,-18.4,9.89,-3.76,14,9.01,True
3,202.88,-36.3,-27.56,1.78,311.22,-0.54,-7.94,-19.26,0.98,-18.14,7.89,-3.04,40,8.6,False
3,148.88,-37.5,-26.68,0.8,272.22,0.05,-8.65,-13.95,0.77,-17.28,5.89,-3.6,4,,True
3,206.88,-39.48,-27.06,1.72,299.22,-0.28,-7.71,-12.57,2.07,-26.74,9.89,-2.96,76,7.9,False
3,220.88,-32.94,-27.08,1.42,242.22,-0.99,-6.98,-12.54,0.93,-21.14,7.89,-3.81,32,,True
3,198.88,-33.75,-27.52,1.26,260.22,0.09,-8.8,-19.44,0.14,-17.02,7.89,-3.89,2,8.25,True
3,188.88,-31.47,-25.76,1.78,257.22,-0.98,-7.25,-17.52,1.56,-17.14,9.89,-3.7,90,,True
3,196.88,-38.64,-26.86,0.3,293.22,-0.37,-7.19,-13.2,0.83,-17.72,9.89,-3.68,82,,False
3,218.88,-41.58,-26.88,0.98,332.22,-0.07,-6.79,-15.87,1.15,-19.52,7.89,-3.06,4,6.4,False
30,316.88,-23.31,-15.5,13.2,368.22,-4.94,-1.98,-13.29,6.25,-8.1,20.89,-9.94,570,,True
30,36.88,-20.7,-20.28,16.6,668.22,-4.72,-2.08,-12.78,9,-11.66,10.89,-9.99,130,,True
30,66.88,-16.98,-18.16,20,668.22,-4.87,-2.72,-15.96,8.3,-8.2,10.89,-10.24,410,8.33,True
30,116.88,-22.2,-23.36,14.5,758.22,-4.1,-3.3,-9.48,13.95,-16.4,20.89,-7.99,370,,False
30,336.88,-31.17,-20.46,11.5,848.22,-2.65,-5.96,-9.66,11.6,-15.58,30.89,-8.09,290,,False
3,180.88,-32.85,-25.52,1.9,338.22,3.41,-8.7,-13.17,1.06,-22.52,7.89,-3.49,36,,False
30,366.88,-20.67,-18.38,12.5,488.22,-4.73,-4.43,-14.7,5.45,-9.74,20.89,-8.74,200,7.18,False
3,220.88,-34.44,-27.02,1.82,275.22,-0.5,-8.76,-11.73,1.89,-17.66,7.89,-3.15,40,,True
3,212.88,-32.4,-27.56,0.38,251.22,-0.42,-7.67,-11.91,0.87,-17.66,7.89,-3.54,12,8.7,True
3,216.88,-35.13,-26.66,1.9,323.22,0.17,-7.21,-12.93,0.71,-17.66,7.89,-3.19,58,,False
30,356.88,-22.83,-20.14,10.7,698.22,-1.38,-3.49,-10.89,15.35,-11.46,30.89,-8.59,730,7.15,False
3,178.88,-38.52,-28.44,1.12,362.22,-0.54,-6.83,-15.54,1.84,-27.42,5.89,-3.46,8,,False
3,162.88,-39.78,-29.04,1.34,338.22,0.19,-6.74,-14.43,1.37,-18.32,7.89,-3.56,130,,True
30,16.88,-24.63,-20.06,10.5,398.22,-3.9,-4.88,-17.01,9.1,-11.04,20.89,-7.99,350,6.52,False
30,196.88,-20.7,-16,11.3,818.22,-4.15,-5.12,-13.2,12.95,-9.04,15.89,-11.34,780,,False
30,86.88,-18.09,-15.86,13.4,293.22,-3.96,-2.83,-14.97,6.45,-7.54,20.89,-11.79,560,,True
3,182.88,-32.55,-28.24,1.86,254.22,-0.42,-7.91,-14.25,0.81,-18.3,5.89,-3.28,14,9.54,True
30,336.88,-22.26,-21.76,17.5,533.22,-0.32,-3.02,-9.75,10.6,-9.44,20.89,-8.24,370,7.77,False
3,224.88,-41.91,-26.28,0.58,347.22,-0.39,-8.19,-14.01,1.91,-26.88,7.89,-2.84,34,7.36,False
30,116.88,-20.04,-17.8,16.2,503.22,-4.76,-3.62,-11.85,13.7,-9.68,20.89,-8.19,590,6.56,False
30,46.88,-20.52,-25.38,13.5,368.22,-4.55,-2.57,-13.5,9.1,-12.6,20.89,-9.19,410,,False
3,176.88,-34.29,-35.1,0.82,368.22,-0.22,-7.25,-14.1,1.3,-18.52,7.89,-3.38,12,,False
30,26.88,-23.4,-18.46,11.8,518.22,-4.66,-3.71,-11.04,13.55,-13.92,10.89,-8.89,380,,False
30,66.88,-20.43,-16.12,15.8,638.22,-3.94,-3.04,-10.02,11.6,-9.08,20.89,-9.29,350,,True
30,186.88,-17.43,-16.68,13.9,593.22,-5.54,-3.85,-10.14,13.45,-7.46,20.89,-10.84,660,,True
3,202.88,-33.45,-25.54,0.86,362.22,-0.52,-8.4,-12.36,0.08,-18.1,9.89,-3.43,10,7.36,False
30,126.88,-20.37,-17.16,19,683.22,-4.88,-1.91,-13.62,13,-11.1,10.89,-8.64,410,,True
30,16.88,-25.56,-21.2,13,953.22,-2.21,-4.38,-15.3,8.55,-13.12,20.89,-7.94,540,,False
30,46.88,-19.68,-18.14,11.9,788.22,-5.2,-2.38,-11.79,8.5,-9.4,10.89,-11.09,150,,False
3,196.88,-33.78,-30.74,0.54,332.22,-0.57,-7.8,-16.2,0.21,-19.72,9.89,-3.54,34,7.52,False
3,156.88,-35.4,-26.98,1.68,332.22,-0.95,-7.93,-16.56,0.33,-18.16,7.89,-3.64,22,9,True
30,176.88,-17.73,-15.54,11,503.22,-5.15,-1.47,-15.87,11.45,-8.26,10.89,-11.64,780,,False
30,46.88,-18.21,-18.06,14.3,743.22,-6.01,-1.5,-14.43,7.05,-8.4,20.89,-12.54,300,8.45,True
3,184.88,-34.05,-25.44,0.88,269.22,-0.82,-6.29,-12.96,1.39,-17.62,5.89,-3.78,16,8.03,True
30,46.88,-21.57,-17.8,15.6,278.22,-4.21,-1.82,-10.2,12.5,-7.74,10.89,-8.89,200,,True
3,220.88,-35.28,-26.86,0.12,329.22,-0.4,-7.62,-16.62,1.39,-31.34,7.89,-3.76,18,,True
3,222.88,-32.19,-27.36,0.4,347.22,-0.8,-6.59,-13.56,1.06,-17.68,9.89,-3.71,4,8.14,True
30,6.88,-24.96,-18.98,13.2,803.22,-4.69,-2.59,-11.25,13.65,-10.2,20.89,-9.44,200,7.34,False
30,26.88,-16.74,-15.32,14.1,368.22,-5.4,-1.16,-14.46,9.75,-6.76,10.89,-11.84,360,7.37,True
30,266.88,-17.13,-16.6,16,578.22,-5.62,-1.91,-20.46,8.05,-11.6,20.89,-9.94,430,,True
3,226.88,-36.36,-27.18,1.52,269.22,1.59,-8.97,-13.23,1.9,-19.98,9.89,-2.98,76,9.42,True
30,176.88,-27.9,-22.88,13.3,578.22,-3.92,-3.77,-18.78,8.65,-16.94,10.89,-7.79,580,,False
30,36.88,-23.79,-18.9,11.1,368.22,-3.91,-5.65,-23.46,5.4,-13.98,20.89,-7.79,490,,False
30,166.88,-23.01,-16.94,10.3,323.22,-4.39,-2.09,-13.17,8.3,-10,10.89,-9.89,430,,False
